Jurisdiction,Week Ending Date,State Abbreviation,Year,Week,Age Group,Number of Deaths,Time Period,Type,Suppress,Note
United States,06/06/2020,US,2020,23,75-84 years,13739,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/13/2020,US,2020,24,75-84 years,13524,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/20/2020,US,2020,25,75-84 years,13702,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/27/2020,US,2020,26,75-84 years,13779,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/04/2020,US,2020,27,75-84 years,13902,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/11/2020,US,2020,28,75-84 years,14343,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/18/2020,US,2020,29,75-84 years,14892,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/25/2020,US,2020,30,75-84 years,15390,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/01/2020,US,2020,31,75-84 years,15448,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/08/2020,US,2020,32,75-84 years,15393,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/15/2020,US,2020,33,75-84 years,15307,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/22/2020,US,2020,34,75-84 years,14982,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/29/2020,US,2020,35,75-84 years,14509,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/05/2020,US,2020,36,75-84 years,14157,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/12/2020,US,2020,37,75-84 years,13905,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/19/2020,US,2020,38,75-84 years,13980,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/26/2020,US,2020,39,75-84 years,14174,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/03/2020,US,2020,40,75-84 years,13937,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/10/2020,US,2020,41,75-84 years,14357,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/17/2020,US,2020,42,75-84 years,14090,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/24/2020,US,2020,43,75-84 years,14557,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/31/2020,US,2020,44,75-84 years,14679,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/07/2020,US,2020,45,75-84 years,15702,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/14/2020,US,2020,46,75-84 years,16030,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/21/2020,US,2020,47,75-84 years,16495,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,11/28/2020,US,2020,48,75-84 years,16160,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/05/2020,US,2020,49,75-84 years,16163,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/12/2020,US,2020,50,75-84 years,13716,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,12/19/2020,US,2020,51,75-84 years,8645,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,01/10/2015,US,2015,1,85 years and older,21412,2015-2019,Unweighted,,
United States,01/17/2015,US,2015,2,85 years and older,21276,2015-2019,Unweighted,,
United States,01/24/2015,US,2015,3,85 years and older,20178,2015-2019,Unweighted,,
United States,01/31/2015,US,2015,4,85 years and older,19538,2015-2019,Unweighted,,
United States,02/07/2015,US,2015,5,85 years and older,19181,2015-2019,Unweighted,,
United States,02/14/2015,US,2015,6,85 years and older,18576,2015-2019,Unweighted,,
United States,02/21/2015,US,2015,7,85 years and older,18600,2015-2019,Unweighted,,
United States,02/28/2015,US,2015,8,85 years and older,18445,2015-2019,Unweighted,,
United States,03/07/2015,US,2015,9,85 years and older,18265,2015-2019,Unweighted,,
United States,03/14/2015,US,2015,10,85 years and older,18200,2015-2019,Unweighted,,
United States,03/21/2015,US,2015,11,85 years and older,17502,2015-2019,Unweighted,,
United States,03/28/2015,US,2015,12,85 years and older,17279,2015-2019,Unweighted,,
United States,04/04/2015,US,2015,13,85 years and older,17085,2015-2019,Unweighted,,
United States,04/11/2015,US,2015,14,85 years and older,16831,2015-2019,Unweighted,,
United States,04/18/2015,US,2015,15,85 years and older,16866,2015-2019,Unweighted,,
United States,04/25/2015,US,2015,16,85 years and older,16286,2015-2019,Unweighted,,
United States,05/02/2015,US,2015,17,85 years and older,16331,2015-2019,Unweighted,,
United States,05/09/2015,US,2015,18,85 years and older,16318,2015-2019,Unweighted,,
United States,05/16/2015,US,2015,19,85 years and older,15605,2015-2019,Unweighted,,
United States,05/23/2015,US,2015,20,85 years and older,15502,2015-2019,Unweighted,,
United States,05/30/2015,US,2015,21,85 years and older,15518,2015-2019,Unweighted,,
United States,06/06/2015,US,2015,22,85 years and older,15195,2015-2019,Unweighted,,
United States,06/13/2015,US,2015,23,85 years and older,15230,2015-2019,Unweighted,,
United States,06/20/2015,US,2015,24,85 years and older,15121,2015-2019,Unweighted,,
United States,06/27/2015,US,2015,25,85 years and older,15017,2015-2019,Unweighted,,
United States,07/04/2015,US,2015,26,85 years and older,15085,2015-2019,Unweighted,,
United States,07/11/2015,US,2015,27,85 years and older,14955,2015-2019,Unweighted,,
United States,07/18/2015,US,2015,28,85 years and older,15062,2015-2019,Unweighted,,
United States,07/25/2015,US,2015,29,85 years and older,15050,2015-2019,Unweighted,,
United States,08/01/2015,US,2015,30,85 years and older,14709,2015-2019,Unweighted,,
United States,08/08/2015,US,2015,31,85 years and older,14438,2015-2019,Unweighted,,
United States,08/15/2015,US,2015,32,85 years and older,14706,2015-2019,Unweighted,,
United States,08/22/2015,US,2015,33,85 years and older,14527,2015-2019,Unweighted,,
United States,08/29/2015,US,2015,34,85 years and older,14899,2015-2019,Unweighted,,
United States,09/05/2015,US,2015,35,85 years and older,14845,2015-2019,Unweighted,,
United States,09/12/2015,US,2015,36,85 years and older,14904,2015-2019,Unweighted,,
United States,09/19/2015,US,2015,37,85 years and older,15026,2015-2019,Unweighted,,
United States,09/26/2015,US,2015,38,85 years and older,15281,2015-2019,Unweighted,,
United States,10/03/2015,US,2015,39,85 years and older,14900,2015-2019,Unweighted,,
United States,10/10/2015,US,2015,40,85 years and older,15515,2015-2019,Unweighted,,
United States,10/17/2015,US,2015,41,85 years and older,15507,2015-2019,Unweighted,,
United States,10/24/2015,US,2015,42,85 years and older,15949,2015-2019,Unweighted,,
United States,10/31/2015,US,2015,43,85 years and older,15807,2015-2019,Unweighted,,
United States,11/07/2015,US,2015,44,85 years and older,15865,2015-2019,Unweighted,,
United States,11/14/2015,US,2015,45,85 years and older,15700,2015-2019,Unweighted,,
United States,11/21/2015,US,2015,46,85 years and older,16172,2015-2019,Unweighted,,
United States,11/28/2015,US,2015,47,85 years and older,16266,2015-2019,Unweighted,,
United States,12/05/2015,US,2015,48,85 years and older,16393,2015-2019,Unweighted,,
United States,12/12/2015,US,2015,49,85 years and older,16976,2015-2019,Unweighted,,
United States,12/19/2015,US,2015,50,85 years and older,16345,2015-2019,Unweighted,,
United States,12/26/2015,US,2015,51,85 years and older,16522,2015-2019,Unweighted,,
United States,01/02/2016,US,2015,52,85 years and older,16656,2015-2019,Unweighted,,
United States,01/09/2016,US,2016,1,85 years and older,18027,2015-2019,Unweighted,,
United States,01/16/2016,US,2016,2,85 years and older,18169,2015-2019,Unweighted,,
United States,01/23/2016,US,2016,3,85 years and older,17844,2015-2019,Unweighted,,
United States,01/30/2016,US,2016,4,85 years and older,17931,2015-2019,Unweighted,,
United States,02/06/2016,US,2016,5,85 years and older,17544,2015-2019,Unweighted,,
United States,02/13/2016,US,2016,6,85 years and older,17181,2015-2019,Unweighted,,
United States,02/20/2016,US,2016,7,85 years and older,17675,2015-2019,Unweighted,,
United States,02/27/2016,US,2016,8,85 years and older,17439,2015-2019,Unweighted,,
United States,03/05/2016,US,2016,9,85 years and older,17673,2015-2019,Unweighted,,
United States,03/12/2016,US,2016,10,85 years and older,17700,2015-2019,Unweighted,,
United States,03/19/2016,US,2016,11,85 years and older,17080,2015-2019,Unweighted,,
United States,03/26/2016,US,2016,12,85 years and older,17263,2015-2019,Unweighted,,
United States,04/02/2016,US,2016,13,85 years and older,16729,2015-2019,Unweighted,,
United States,04/09/2016,US,2016,14,85 years and older,16812,2015-2019,Unweighted,,
United States,04/16/2016,US,2016,15,85 years and older,16741,2015-2019,Unweighted,,
United States,04/23/2016,US,2016,16,85 years and older,16786,2015-2019,Unweighted,,
United States,04/30/2016,US,2016,17,85 years and older,15912,2015-2019,Unweighted,,
United States,05/07/2016,US,2016,18,85 years and older,15814,2015-2019,Unweighted,,
United States,05/14/2016,US,2016,19,85 years and older,15847,2015-2019,Unweighted,,
United States,05/21/2016,US,2016,20,85 years and older,15695,2015-2019,Unweighted,,
United States,05/28/2016,US,2016,21,85 years and older,15615,2015-2019,Unweighted,,
United States,06/04/2016,US,2016,22,85 years and older,15147,2015-2019,Unweighted,,
United States,06/11/2016,US,2016,23,85 years and older,15127,2015-2019,Unweighted,,
United States,06/18/2016,US,2016,24,85 years and older,15261,2015-2019,Unweighted,,
United States,06/25/2016,US,2016,25,85 years and older,14968,2015-2019,Unweighted,,
United States,07/02/2016,US,2016,26,85 years and older,15129,2015-2019,Unweighted,,
United States,07/09/2016,US,2016,27,85 years and older,14967,2015-2019,Unweighted,,
United States,07/16/2016,US,2016,28,85 years and older,15075,2015-2019,Unweighted,,
United States,07/23/2016,US,2016,29,85 years and older,14794,2015-2019,Unweighted,,
United States,07/30/2016,US,2016,30,85 years and older,14862,2015-2019,Unweighted,,
United States,08/06/2016,US,2016,31,85 years and older,14770,2015-2019,Unweighted,,
United States,08/13/2016,US,2016,32,85 years and older,14845,2015-2019,Unweighted,,
United States,08/20/2016,US,2016,33,85 years and older,15103,2015-2019,Unweighted,,
United States,08/27/2016,US,2016,34,85 years and older,15044,2015-2019,Unweighted,,
United States,09/03/2016,US,2016,35,85 years and older,14898,2015-2019,Unweighted,,
United States,09/10/2016,US,2016,36,85 years and older,15049,2015-2019,Unweighted,,
United States,09/17/2016,US,2016,37,85 years and older,15414,2015-2019,Unweighted,,
United States,09/24/2016,US,2016,38,85 years and older,15550,2015-2019,Unweighted,,
United States,10/01/2016,US,2016,39,85 years and older,15692,2015-2019,Unweighted,,
United States,10/08/2016,US,2016,40,85 years and older,15676,2015-2019,Unweighted,,
United States,10/15/2016,US,2016,41,85 years and older,16315,2015-2019,Unweighted,,
United States,10/22/2016,US,2016,42,85 years and older,16119,2015-2019,Unweighted,,
United States,10/29/2016,US,2016,43,85 years and older,16134,2015-2019,Unweighted,,
United States,11/05/2016,US,2016,44,85 years and older,16158,2015-2019,Unweighted,,
United States,11/12/2016,US,2016,45,85 years and older,16529,2015-2019,Unweighted,,
United States,11/19/2016,US,2016,46,85 years and older,16884,2015-2019,Unweighted,,
United States,11/26/2016,US,2016,47,85 years and older,16807,2015-2019,Unweighted,,
United States,12/03/2016,US,2016,48,85 years and older,17134,2015-2019,Unweighted,,
United States,12/10/2016,US,2016,49,85 years and older,17500,2015-2019,Unweighted,,
United States,12/17/2016,US,2016,50,85 years and older,17813,2015-2019,Unweighted,,
United States,12/24/2016,US,2016,51,85 years and older,18085,2015-2019,Unweighted,,
United States,12/31/2016,US,2016,52,85 years and older,18704,2015-2019,Unweighted,,
United States,01/07/2017,US,2017,1,85 years and older,19319,2015-2019,Unweighted,,
United States,01/14/2017,US,2017,2,85 years and older,20113,2015-2019,Unweighted,,
United States,01/21/2017,US,2017,3,85 years and older,19523,2015-2019,Unweighted,,
United States,01/28/2017,US,2017,4,85 years and older,19161,2015-2019,Unweighted,,
United States,02/04/2017,US,2017,5,85 years and older,19262,2015-2019,Unweighted,,
United States,02/11/2017,US,2017,6,85 years and older,19145,2015-2019,Unweighted,,
United States,02/18/2017,US,2017,7,85 years and older,19319,2015-2019,Unweighted,,
United States,02/25/2017,US,2017,8,85 years and older,19027,2015-2019,Unweighted,,
United States,03/04/2017,US,2017,9,85 years and older,18417,2015-2019,Unweighted,,
