Jurisdiction,Week Ending Date,State Abbreviation,Year,Week,Age Group,Number of Deaths,Time Period,Type,Suppress,Note
United States,09/22/2018,US,2018,38,Under 25 years,1215,2015-2019,Unweighted,,
United States,09/29/2018,US,2018,39,Under 25 years,1185,2015-2019,Unweighted,,
United States,10/06/2018,US,2018,40,Under 25 years,1180,2015-2019,Unweighted,,
United States,10/13/2018,US,2018,41,Under 25 years,1191,2015-2019,Unweighted,,
United States,10/20/2018,US,2018,42,Under 25 years,1179,2015-2019,Unweighted,,
United States,10/27/2018,US,2018,43,Under 25 years,1170,2015-2019,Unweighted,,
United States,11/03/2018,US,2018,44,Under 25 years,1169,2015-2019,Unweighted,,
United States,11/10/2018,US,2018,45,Under 25 years,1175,2015-2019,Unweighted,,
United States,11/17/2018,US,2018,46,Under 25 years,1129,2015-2019,Unweighted,,
United States,11/24/2018,US,2018,47,Under 25 years,1115,2015-2019,Unweighted,,
United States,12/01/2018,US,2018,48,Under 25 years,1066,2015-2019,Unweighted,,
United States,12/08/2018,US,2018,49,Under 25 years,1075,2015-2019,Unweighted,,
United States,12/15/2018,US,2018,50,Under 25 years,1126,2015-2019,Unweighted,,
United States,12/22/2018,US,2018,51,Under 25 years,1067,2015-2019,Unweighted,,
United States,12/29/2018,US,2018,52,Under 25 years,1104,2015-2019,Unweighted,,
United States,01/05/2019,US,2019,1,Under 25 years,1147,2015-2019,Unweighted,,
United States,01/12/2019,US,2019,2,Under 25 years,1109,2015-2019,Unweighted,,
United States,01/19/2019,US,2019,3,Under 25 years,1084,2015-2019,Unweighted,,
United States,01/26/2019,US,2019,4,Under 25 years,1062,2015-2019,Unweighted,,
United States,02/02/2019,US,2019,5,Under 25 years,1092,2015-2019,Unweighted,,
United States,02/09/2019,US,2019,6,Under 25 years,1132,2015-2019,Unweighted,,
United States,02/16/2019,US,2019,7,Under 25 years,1080,2015-2019,Unweighted,,
United States,02/23/2019,US,2019,8,Under 25 years,1121,2015-2019,Unweighted,,
United States,03/02/2019,US,2019,9,Under 25 years,1189,2015-2019,Unweighted,,
United States,03/09/2019,US,2019,10,Under 25 years,1101,2015-2019,Unweighted,,
United States,03/16/2019,US,2019,11,Under 25 years,1102,2015-2019,Unweighted,,
United States,03/23/2019,US,2019,12,Under 25 years,1119,2015-2019,Unweighted,,
United States,03/30/2019,US,2019,13,Under 25 years,1155,2015-2019,Unweighted,,
United States,04/06/2019,US,2019,14,Under 25 years,1123,2015-2019,Unweighted,,
United States,04/13/2019,US,2019,15,Under 25 years,1168,2015-2019,Unweighted,,
United States,04/20/2019,US,2019,16,Under 25 years,1156,2015-2019,Unweighted,,
United States,04/27/2019,US,2019,17,Under 25 years,1107,2015-2019,Unweighted,,
United States,05/04/2019,US,2019,18,Under 25 years,1156,2015-2019,Unweighted,,
United States,05/11/2019,US,2019,19,Under 25 years,1159,2015-2019,Unweighted,,
United States,05/18/2019,US,2019,20,Under 25 years,1158,2015-2019,Unweighted,,
United States,05/25/2019,US,2019,21,Under 25 years,1171,2015-2019,Unweighted,,
United States,06/01/2019,US,2019,22,Under 25 years,1277,2015-2019,Unweighted,,
United States,06/08/2019,US,2019,23,Under 25 years,1186,2015-2019,Unweighted,,
United States,06/15/2019,US,2019,24,Under 25 years,1233,2015-2019,Unweighted,,
United States,06/22/2019,US,2019,25,Under 25 years,1176,2015-2019,Unweighted,,
United States,06/29/2019,US,2019,26,Under 25 years,1269,2015-2019,Unweighted,,
United States,07/06/2019,US,2019,27,Under 25 years,1238,2015-2019,Unweighted,,
United States,07/13/2019,US,2019,28,Under 25 years,1194,2015-2019,Unweighted,,
United States,07/20/2019,US,2019,29,Under 25 years,1189,2015-2019,Unweighted,,
United States,07/27/2019,US,2019,30,Under 25 years,1229,2015-2019,Unweighted,,
United States,08/03/2019,US,2019,31,Under 25 years,1138,2015-2019,Unweighted,,
United States,08/10/2019,US,2019,32,Under 25 years,1152,2015-2019,Unweighted,,
United States,08/17/2019,US,2019,33,Under 25 years,1142,2015-2019,Unweighted,,
United States,08/24/2019,US,2019,34,Under 25 years,1158,2015-2019,Unweighted,,
United States,08/31/2019,US,2019,35,Under 25 years,1156,2015-2019,Unweighted,,
United States,09/07/2019,US,2019,36,Under 25 years,1194,2015-2019,Unweighted,,
United States,09/14/2019,US,2019,37,Under 25 years,1140,2015-2019,Unweighted,,
United States,09/21/2019,US,2019,38,Under 25 years,1217,2015-2019,Unweighted,,
United States,09/28/2019,US,2019,39,Under 25 years,1091,2015-2019,Unweighted,,
United States,10/05/2019,US,2019,40,Under 25 years,1124,2015-2019,Unweighted,,
United States,10/12/2019,US,2019,41,Under 25 years,1134,2015-2019,Unweighted,,
United States,10/19/2019,US,2019,42,Under 25 years,1159,2015-2019,Unweighted,,
United States,10/26/2019,US,2019,43,Under 25 years,1134,2015-2019,Unweighted,,
United States,11/02/2019,US,2019,44,Under 25 years,1100,2015-2019,Unweighted,,
United States,11/09/2019,US,2019,45,Under 25 years,1131,2015-2019,Unweighted,,
United States,11/16/2019,US,2019,46,Under 25 years,1216,2015-2019,Unweighted,,
United States,11/23/2019,US,2019,47,Under 25 years,1121,2015-2019,Unweighted,,
United States,11/30/2019,US,2019,48,Under 25 years,1146,2015-2019,Unweighted,,
United States,12/07/2019,US,2019,49,Under 25 years,1180,2015-2019,Unweighted,,
United States,12/14/2019,US,2019,50,Under 25 years,1156,2015-2019,Unweighted,,
United States,12/21/2019,US,2019,51,Under 25 years,1180,2015-2019,Unweighted,,
United States,12/28/2019,US,2019,52,Under 25 years,1199,2015-2019,Unweighted,,
United States,01/04/2020,US,2020,1,Under 25 years,1186,2020,Unweighted,,
United States,01/11/2020,US,2020,2,Under 25 years,1166,2020,Unweighted,,
United States,01/18/2020,US,2020,3,Under 25 years,1182,2020,Unweighted,,
United States,01/25/2020,US,2020,4,Under 25 years,1157,2020,Unweighted,,
United States,02/01/2020,US,2020,5,Under 25 years,1143,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/08/2020,US,2020,6,Under 25 years,1228,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/15/2020,US,2020,7,Under 25 years,1157,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/22/2020,US,2020,8,Under 25 years,1086,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,02/29/2020,US,2020,9,Under 25 years,1187,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/07/2020,US,2020,10,Under 25 years,1115,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/14/2020,US,2020,11,Under 25 years,1150,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/21/2020,US,2020,12,Under 25 years,1163,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,03/28/2020,US,2020,13,Under 25 years,1132,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/04/2020,US,2020,14,Under 25 years,1117,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/11/2020,US,2020,15,Under 25 years,1237,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/18/2020,US,2020,16,Under 25 years,1101,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,04/25/2020,US,2020,17,Under 25 years,1240,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/02/2020,US,2020,18,Under 25 years,1161,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/09/2020,US,2020,19,Under 25 years,1256,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/16/2020,US,2020,20,Under 25 years,1239,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/23/2020,US,2020,21,Under 25 years,1245,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,05/30/2020,US,2020,22,Under 25 years,1227,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/06/2020,US,2020,23,Under 25 years,1370,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/13/2020,US,2020,24,Under 25 years,1375,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/20/2020,US,2020,25,Under 25 years,1313,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,06/27/2020,US,2020,26,Under 25 years,1323,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/04/2020,US,2020,27,Under 25 years,1360,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/11/2020,US,2020,28,Under 25 years,1453,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/18/2020,US,2020,29,Under 25 years,1326,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,07/25/2020,US,2020,30,Under 25 years,1349,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/01/2020,US,2020,31,Under 25 years,1264,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/08/2020,US,2020,32,Under 25 years,1287,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/15/2020,US,2020,33,Under 25 years,1302,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/22/2020,US,2020,34,Under 25 years,1276,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,08/29/2020,US,2020,35,Under 25 years,1267,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/05/2020,US,2020,36,Under 25 years,1235,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/12/2020,US,2020,37,Under 25 years,1315,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/19/2020,US,2020,38,Under 25 years,1264,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,09/26/2020,US,2020,39,Under 25 years,1180,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/03/2020,US,2020,40,Under 25 years,1237,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/10/2020,US,2020,41,Under 25 years,1219,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/17/2020,US,2020,42,Under 25 years,1155,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
United States,10/24/2020,US,2020,43,Under 25 years,1073,2020,Unweighted,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction."
